Disease	N	Case/Control Ratio	r^2	P threshold	EffectSize	Power
HF	36788	9.694186047	0.0275	0.01	0.954639484342174	0.999999999812947
HF	36788	9.694186047	0.0275	0.01	0.955639484342174	0.999999999823746
HF	36788	9.694186047	0.0275	0.01	0.956639484342174	0.999999999833935
HF	36788	9.694186047	0.0275	0.01	0.957639484342174	0.999999999843548
HF	36788	9.694186047	0.0275	0.01	0.958639484342174	0.999999999852618
HF	36788	9.694186047	0.0275	0.01	0.959639484342174	0.999999999861173
HF	36788	9.694186047	0.0275	0.01	0.960639484342174	0.999999999869242
HF	36788	9.694186047	0.0275	0.01	0.961639484342174	0.999999999876853
HF	36788	9.694186047	0.0275	0.01	0.962639484342174	0.99999999988403
HF	36788	9.694186047	0.0275	0.01	0.963639484342174	0.999999999890799
HF	36788	9.694186047	0.0275	0.01	0.964639484342174	0.99999999989718
HF	36788	9.694186047	0.0275	0.01	0.965639484342174	0.999999999903198
HF	36788	9.694186047	0.0275	0.01	0.966639484342174	0.99999999990887
HF	36788	9.694186047	0.0275	0.01	0.967639484342174	0.999999999914218
HF	36788	9.694186047	0.0275	0.01	0.968639484342174	0.999999999919258
HF	36788	9.694186047	0.0275	0.01	0.969639484342174	0.999999999924008
HF	36788	9.694186047	0.0275	0.01	0.970639484342174	0.999999999928486
HF	36788	9.694186047	0.0275	0.01	0.971639484342174	0.999999999932704
HF	36788	9.694186047	0.0275	0.01	0.972639484342174	0.99999999993668
HF	36788	9.694186047	0.0275	0.01	0.973639484342174	0.999999999940425
HF	36788	9.694186047	0.0275	0.01	0.974639484342174	0.999999999943954
HF	36788	9.694186047	0.0275	0.01	0.975639484342174	0.999999999947278
HF	36788	9.694186047	0.0275	0.01	0.976639484342174	0.999999999950409
HF	36788	9.694186047	0.0275	0.01	0.977639484342174	0.999999999953358
HF	36788	9.694186047	0.0275	0.01	0.978639484342174	0.999999999956136
HF	36788	9.694186047	0.0275	0.01	0.979639484342174	0.999999999958751
HF	36788	9.694186047	0.0275	0.01	0.980639484342174	0.999999999961214
HF	36788	9.694186047	0.0275	0.01	0.981639484342174	0.999999999963533
HF	36788	9.694186047	0.0275	0.01	0.982639484342174	0.999999999965716
HF	36788	9.694186047	0.0275	0.01	0.983639484342174	0.999999999967771
HF	36788	9.694186047	0.0275	0.01	0.984639484342174	0.999999999969705
HF	36788	9.694186047	0.0275	0.01	0.985639484342174	0.999999999971526
HF	36788	9.694186047	0.0275	0.01	0.986639484342174	0.99999999997324
HF	36788	9.694186047	0.0275	0.01	0.987639484342174	0.999999999974852
HF	36788	9.694186047	0.0275	0.01	0.988639484342174	0.999999999976369
HF	36788	9.694186047	0.0275	0.01	0.989639484342174	0.999999999977797
HF	36788	9.694186047	0.0275	0.01	0.990639484342174	0.99999999997914
HF	36788	9.694186047	0.0275	0.01	0.991639484342174	0.999999999980404
HF	36788	9.694186047	0.0275	0.01	0.992639484342174	0.999999999981592
HF	36788	9.694186047	0.0275	0.01	0.993639484342174	0.99999999998271
HF	36788	9.694186047	0.0275	0.01	0.994639484342174	0.999999999983762
HF	36788	9.694186047	0.0275	0.01	0.995639484342174	0.99999999998475
HF	36788	9.694186047	0.0275	0.01	0.996639484342174	0.99999999998568
HF	36788	9.694186047	0.0275	0.01	0.997639484342174	0.999999999986554
HF	36788	9.694186047	0.0275	0.01	0.998639484342174	0.999999999987376
HF	36788	9.694186047	0.0275	0.01	0.999639484342174	0.999999999988149
HF	36788	9.694186047	0.0275	0.01	1.00063948434217	0.999999999988875
HF	36788	9.694186047	0.0275	0.01	1.00163948434217	0.999999999989558
HF	36788	9.694186047	0.0275	0.01	1.00263948434217	0.999999999990199
HF	36788	9.694186047	0.0275	0.01	1.00363948434217	0.999999999990802
HF	36788	9.694186047	0.0275	0.01	1.00463948434217	0.999999999991369
HF	36788	9.694186047	0.0275	0.01	1.00563948434217	0.999999999991901
HF	36788	9.694186047	0.0275	0.01	1.00663948434217	0.999999999992401
HF	36788	9.694186047	0.0275	0.01	1.00763948434217	0.999999999992871
HF	36788	9.694186047	0.0275	0.01	1.00863948434217	0.999999999993313
HF	36788	9.694186047	0.0275	0.01	1.00963948434217	0.999999999993727
HF	36788	9.694186047	0.0275	0.01	1.01063948434217	0.999999999994117
HF	36788	9.694186047	0.0275	0.01	1.01163948434217	0.999999999994482
HF	36788	9.694186047	0.0275	0.01	1.01263948434217	0.999999999994826
HF	36788	9.694186047	0.0275	0.01	1.01363948434217	0.999999999995148
HF	36788	9.694186047	0.0275	0.01	1.01463948434217	0.999999999995451
HF	36788	9.694186047	0.0275	0.01	1.01563948434217	0.999999999995735
HF	36788	9.694186047	0.0275	0.01	1.01663948434217	0.999999999996002
HF	36788	9.694186047	0.0275	0.01	1.01763948434217	0.999999999996252
HF	36788	9.694186047	0.0275	0.01	1.01863948434217	0.999999999996487
HF	36788	9.694186047	0.0275	0.01	1.01963948434217	0.999999999996708
HF	36788	9.694186047	0.0275	0.01	1.02063948434217	0.999999999996915
HF	36788	9.694186047	0.0275	0.01	1.02163948434217	0.999999999997109
HF	36788	9.694186047	0.0275	0.01	1.02263948434217	0.999999999997291
HF	36788	9.694186047	0.0275	0.01	1.02363948434217	0.999999999997462
HF	36788	9.694186047	0.0275	0.01	1.02463948434217	0.999999999997622
HF	36788	9.694186047	0.0275	0.01	1.02563948434217	0.999999999997773
HF	36788	9.694186047	0.0275	0.01	1.02663948434217	0.999999999997914
HF	36788	9.694186047	0.0275	0.01	1.02763948434217	0.999999999998046
HF	36788	9.694186047	0.0275	0.01	1.02863948434217	0.99999999999817
HF	36788	9.694186047	0.0275	0.01	1.02963948434217	0.999999999998286
HF	36788	9.694186047	0.0275	0.01	1.03063948434217	0.999999999998396
HF	36788	9.694186047	0.0275	0.01	1.03163948434217	0.999999999998498
HF	36788	9.694186047	0.0275	0.01	1.03263948434217	0.999999999998594
HF	36788	9.694186047	0.0275	0.01	1.03363948434217	0.999999999998683
HF	36788	9.694186047	0.0275	0.01	1.03463948434217	0.999999999998768
HF	36788	9.694186047	0.0275	0.01	1.03563948434217	0.999999999998847
HF	36788	9.694186047	0.0275	0.01	1.03663948434217	0.999999999998921
HF	36788	9.694186047	0.0275	0.01	1.03763948434217	0.99999999999899
HF	36788	9.694186047	0.0275	0.01	1.03863948434217	0.999999999999055
HF	36788	9.694186047	0.0275	0.01	1.03963948434217	0.999999999999116
HF	36788	9.694186047	0.0275	0.01	1.04063948434217	0.999999999999173
HF	36788	9.694186047	0.0275	0.01	1.04163948434217	0.999999999999226
HF	36788	9.694186047	0.0275	0.01	1.04263948434217	0.999999999999276
HF	36788	9.694186047	0.0275	0.01	1.04363948434217	0.999999999999323
HF	36788	9.694186047	0.0275	0.01	1.04463948434217	0.999999999999367
HF	36788	9.694186047	0.0275	0.01	1.04563948434217	0.999999999999408
HF	36788	9.694186047	0.0275	0.01	1.04663948434217	0.999999999999446
HF	36788	9.694186047	0.0275	0.01	1.04763948434217	0.999999999999482
HF	36788	9.694186047	0.0275	0.01	1.04863948434217	0.999999999999516
HF	36788	9.694186047	0.0275	0.01	1.04963948434217	0.999999999999547
HF	36788	9.694186047	0.0275	0.01	1.05063948434217	0.999999999999577
HF	36788	9.694186047	0.0275	0.01	1.05163948434217	0.999999999999605
HF	36788	9.694186047	0.0275	0.01	1.05263948434217	0.99999999999963
HF	36788	9.694186047	0.0275	0.01	1.05363948434217	0.999999999999655
HF	36788	9.694186047	0.0275	0.01	1.05463948434217	0.999999999999677
HF	36788	9.694186047	0.0275	0.01	1.05563948434217	0.999999999999698
HF	36788	9.694186047	0.0275	0.01	1.05663948434217	0.999999999999718
HF	36788	9.694186047	0.0275	0.01	1.05763948434217	0.999999999999737
HF	36788	9.694186047	0.0275	0.01	1.05863948434217	0.999999999999754
HF	36788	9.694186047	0.0275	0.01	1.05963948434217	0.99999999999977
HF	36788	9.694186047	0.0275	0.01	1.06063948434217	0.999999999999786
HF	36788	9.694186047	0.0275	0.01	1.06163948434217	0.9999999999998
HF	36788	9.694186047	0.0275	0.01	1.06263948434217	0.999999999999813
HF	36788	9.694186047	0.0275	0.01	1.06363948434217	0.999999999999825
HF	36788	9.694186047	0.0275	0.01	1.06463948434217	0.999999999999837
HF	36788	9.694186047	0.0275	0.01	1.06563948434217	0.999999999999848
HF	36788	9.694186047	0.0275	0.01	1.06663948434217	0.999999999999858
HF	36788	9.694186047	0.0275	0.01	1.06763948434217	0.999999999999867
HF	36788	9.694186047	0.0275	0.01	1.06863948434217	0.999999999999876
HF	36788	9.694186047	0.0275	0.01	1.06963948434217	0.999999999999884
HF	36788	9.694186047	0.0275	0.01	1.07063948434217	0.999999999999892
HF	36788	9.694186047	0.0275	0.01	1.07163948434217	0.999999999999899
HF	36788	9.694186047	0.0275	0.01	1.07263948434217	0.999999999999906
HF	36788	9.694186047	0.0275	0.01	1.07363948434217	0.999999999999912
HF	36788	9.694186047	0.0275	0.01	1.07463948434217	0.999999999999918
HF	36788	9.694186047	0.0275	0.01	1.07563948434217	0.999999999999924
HF	36788	9.694186047	0.0275	0.01	1.07663948434217	0.999999999999929
HF	36788	9.694186047	0.0275	0.01	1.07763948434217	0.999999999999934
HF	36788	9.694186047	0.0275	0.01	1.07863948434217	0.999999999999938
HF	36788	9.694186047	0.0275	0.01	1.07963948434217	0.999999999999942
HF	36788	9.694186047	0.0275	0.01	1.08063948434217	0.999999999999946
HF	36788	9.694186047	0.0275	0.01	1.08163948434217	0.99999999999995
HF	36788	9.694186047	0.0275	0.01	1.08263948434217	0.999999999999953
HF	36788	9.694186047	0.0275	0.01	1.08363948434217	0.999999999999956
HF	36788	9.694186047	0.0275	0.01	1.08463948434217	0.999999999999959
HF	36788	9.694186047	0.0275	0.01	1.08563948434217	0.999999999999962
HF	36788	9.694186047	0.0275	0.01	1.08663948434217	0.999999999999965
HF	36788	9.694186047	0.0275	0.01	1.08763948434217	0.999999999999967
HF	36788	9.694186047	0.0275	0.01	1.08863948434217	0.999999999999969
HF	36788	9.694186047	0.0275	0.01	1.08963948434217	0.999999999999971
HF	36788	9.694186047	0.0275	0.01	1.09063948434217	0.999999999999973
HF	36788	9.694186047	0.0275	0.01	1.09163948434217	0.999999999999975
HF	36788	9.694186047	0.0275	0.01	1.09263948434217	0.999999999999977
HF	36788	9.694186047	0.0275	0.01	1.09363948434217	0.999999999999978
HF	36788	9.694186047	0.0275	0.01	1.09463948434217	0.99999999999998
HF	36788	9.694186047	0.0275	0.01	1.09563948434217	0.999999999999981
HF	36788	9.694186047	0.0275	0.01	1.09663948434217	0.999999999999983
HF	36788	9.694186047	0.0275	0.01	1.09763948434217	0.999999999999984
HF	36788	9.694186047	0.0275	0.01	1.09863948434217	0.999999999999985
HF	36788	9.694186047	0.0275	0.01	1.09963948434217	0.999999999999986
HF	36788	9.694186047	0.0275	0.01	1.10063948434217	0.999999999999987
HF	36788	9.694186047	0.0275	0.01	1.10163948434217	0.999999999999988
HF	36788	9.694186047	0.0275	0.01	1.10263948434217	0.999999999999989
HF	36788	9.694186047	0.0275	0.01	1.10363948434217	0.999999999999989
HF	36788	9.694186047	0.0275	0.01	1.10463948434217	0.99999999999999
HF	36788	9.694186047	0.0275	0.01	1.10563948434217	0.999999999999991
HF	36788	9.694186047	0.0275	0.01	1.10663948434217	0.999999999999992
HF	36788	9.694186047	0.0275	0.01	1.10763948434217	0.999999999999992
HF	36788	9.694186047	0.0275	0.01	1.10863948434217	0.999999999999993
HF	36788	9.694186047	0.0275	0.01	1.10963948434217	0.999999999999993
HF	36788	9.694186047	0.0275	0.01	1.11063948434217	0.999999999999994
HF	36788	9.694186047	0.0275	0.01	1.11163948434217	0.999999999999994
HF	36788	9.694186047	0.0275	0.01	1.11263948434217	0.999999999999995
HF	36788	9.694186047	0.0275	0.01	1.11363948434217	0.999999999999995
HF	36788	9.694186047	0.0275	0.01	1.11463948434217	0.999999999999995
HF	36788	9.694186047	0.0275	0.01	1.11563948434217	0.999999999999996
HF	36788	9.694186047	0.0275	0.01	1.11663948434217	0.999999999999996
HF	36788	9.694186047	0.0275	0.01	1.11763948434217	0.999999999999996
HF	36788	9.694186047	0.0275	0.01	1.11863948434217	0.999999999999996
HF	36788	9.694186047	0.0275	0.01	1.11963948434217	0.999999999999997
HF	36788	9.694186047	0.0275	0.01	1.12063948434217	0.999999999999997
HF	36788	9.694186047	0.0275	0.01	1.12163948434217	0.999999999999997
HF	36788	9.694186047	0.0275	0.01	1.12263948434217	0.999999999999997
HF	36788	9.694186047	0.0275	0.01	1.12363948434217	0.999999999999998
HF	36788	9.694186047	0.0275	0.01	1.12463948434217	0.999999999999998
HF	36788	9.694186047	0.0275	0.01	1.12563948434217	0.999999999999998
HF	36788	9.694186047	0.0275	0.01	1.12663948434217	0.999999999999998
HF	36788	9.694186047	0.0275	0.01	1.12763948434217	0.999999999999998
HF	36788	9.694186047	0.0275	0.01	1.12863948434217	0.999999999999998
HF	36788	9.694186047	0.0275	0.01	1.12963948434217	0.999999999999998
HF	36788	9.694186047	0.0275	0.01	1.13063948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13163948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13263948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13363948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13463948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13563948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13663948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13763948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13863948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.13963948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.14063948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.14163948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.14263948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.14363948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.14463948434217	0.999999999999999
HF	36788	9.694186047	0.0275	0.01	1.14563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.14663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.14763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.14863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.14963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.15963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.16963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.17963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.18963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.19963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.20963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.21963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.22963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.23963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.24963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25063948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25163948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25263948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25363948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25463948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25563948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25663948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25763948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25863948434217	1
HF	36788	9.694186047	0.0275	0.01	1.25963948434217	1
HF	36788	9.694186047	0.0275	0.01	1.26063948434217	1
